#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    18
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   4.20000E+01  3.30000E+02  1.04633E-02  2.069E-04  1.20361E-01  7.031E-04  3.51674E-03  1.199E-04
   4.20000E+01  3.50000E+02  1.02670E-02  2.049E-04  1.19784E-01  7.014E-04  3.56172E-03  1.207E-04

   4.60000E+01  1.00000E+01  8.13063E-03  1.760E-04  1.04896E-01  6.329E-04  2.64459E-03  1.003E-04
   4.60000E+01  3.00000E+01  8.18579E-03  1.765E-04  1.05262E-01  6.340E-04  2.68263E-03  1.010E-04
   4.60000E+01  5.00000E+01  8.17723E-03  1.764E-04  1.04507E-01  6.316E-04  2.61131E-03  9.966E-05
   4.60000E+01  7.00000E+01  8.04600E-03  1.750E-04  1.04571E-01  6.319E-04  2.62653E-03  9.995E-05
   4.60000E+01  9.00000E+01  8.05075E-03  1.750E-04  1.05161E-01  6.337E-04  2.60465E-03  9.953E-05
   4.60000E+01  1.10000E+02  8.10876E-03  1.757E-04  1.04760E-01  6.325E-04  2.69880E-03  1.013E-04
   4.60000E+01  1.30000E+02  8.13443E-03  1.759E-04  1.04976E-01  6.332E-04  2.63413E-03  1.001E-04
   4.60000E+01  1.50000E+02  8.29039E-03  1.776E-04  1.04553E-01  6.318E-04  2.66171E-03  1.006E-04
   4.60000E+01  1.70000E+02  8.10020E-03  1.756E-04  1.05169E-01  6.339E-04  2.70926E-03  1.015E-04
   4.60000E+01  1.90000E+02  8.19149E-03  1.766E-04  1.04272E-01  6.310E-04  2.60465E-03  9.953E-05
   4.60000E+01  2.10000E+02  8.19434E-03  1.766E-04  1.05082E-01  6.335E-04  2.67407E-03  1.009E-04
   4.60000E+01  2.30000E+02  8.12112E-03  1.758E-04  1.05349E-01  6.343E-04  2.58944E-03  9.924E-05
   4.60000E+01  2.50000E+02  8.38929E-03  1.787E-04  1.04509E-01  6.316E-04  2.65220E-03  1.004E-04
   4.60000E+01  2.70000E+02  8.02317E-03  1.748E-04  1.04858E-01  6.327E-04  2.64745E-03  1.003E-04
   4.60000E+01  2.90000E+02  8.23238E-03  1.770E-04  1.05036E-01  6.333E-04  2.70260E-03  1.014E-04
   4.60000E+01  3.10000E+02  8.21907E-03  1.768E-04  1.05304E-01  6.341E-04  2.58754E-03  9.921E-05
   4.60000E+01  3.30000E+02  8.06026E-03  1.751E-04  1.04448E-01  6.317E-04  2.61987E-03  9.982E-05
   4.60000E+01  3.50000E+02  8.03554E-03  1.749E-04  1.05188E-01  6.339E-04  2.65696E-03  1.005E-04

   5.00000E+01  1.00000E+01  6.38297E-03  1.511E-04  9.15020E-02  5.726E-04  1.99937E-03  8.451E-05
   5.00000E+01  3.00000E+01  6.31600E-03  1.502E-04  9.09654E-02  5.711E-04  1.99312E-03  8.437E-05
   5.00000E+01  5.00000E+01  6.34904E-03  1.506E-04  9.12350E-02  5.719E-04  2.06545E-03  8.589E-05
   5.00000E+01  7.00000E+01  6.30082E-03  1.501E-04  9.09564E-02  5.711E-04  1.94668E-03  8.339E-05
   5.00000E+01  9.00000E+01  6.38297E-03  1.510E-04  9.10323E-02  5.712E-04  2.00026E-03  8.452E-05
   5.00000E+01  1.10000E+02  6.11419E-03  1.478E-04  9.09564E-02  5.710E-04  1.94847E-03  8.342E-05
   5.00000E+01  1.30000E+02  6.38654E-03  1.511E-04  9.13717E-02  5.722E-04  2.03419E-03  8.524E-05
   5.00000E+01  1.50000E+02  6.23652E-03  1.493E-04  9.17074E-02  5.735E-04  2.01544E-03  8.484E-05
   5.00000E+01  1.70000E+02  6.26331E-03  1.496E-04  9.16940E-02  5.733E-04  2.03509E-03  8.526E-05
   5.00000E+01  1.90000E+02  6.30439E-03  1.501E-04  9.15154E-02  5.728E-04  2.08777E-03  8.635E-05
   5.00000E+01  2.10000E+02  6.33028E-03  1.504E-04  9.16815E-02  5.731E-04  2.05652E-03  8.571E-05
   5.00000E+01  2.30000E+02  6.36154E-03  1.508E-04  9.11270E-02  5.716E-04  1.96186E-03  8.371E-05
   5.00000E+01  2.50000E+02  6.26956E-03  1.497E-04  9.09198E-02  5.709E-04  1.99222E-03  8.435E-05
   5.00000E+01  2.70000E+02  6.23831E-03  1.493E-04  9.14208E-02  5.723E-04  1.94311E-03  8.331E-05
   5.00000E+01  2.90000E+02  6.34636E-03  1.506E-04  9.13609E-02  5.722E-04  1.97079E-03  8.390E-05
   5.00000E+01  3.10000E+02  6.30975E-03  1.501E-04  9.14619E-02  5.727E-04  2.02794E-03  8.511E-05
   5.00000E+01  3.30000E+02  6.18205E-03  1.487E-04  9.07707E-02  5.703E-04  1.99758E-03  8.447E-05
   5.00000E+01  3.50000E+02  6.13830E-03  1.481E-04  9.18128E-02  5.737E-04  2.05920E-03  8.576E-05

   5.40000E+01  1.00000E+01  4.78238E-03  1.272E-04  7.88179E-02  5.173E-04  1.46279E-03  7.034E-05
   5.40000E+01  3.00000E+01  4.80183E-03  1.275E-04  7.86032E-02  5.163E-04  1.48815E-03  7.094E-05
   5.40000E+01  5.00000E+01  4.78999E-03  1.273E-04  7.88585E-02  5.172E-04  1.50760E-03  7.141E-05
   5.40000E+01  7.00000E+01  4.82296E-03  1.277E-04  7.89490E-02  5.176E-04  1.48054E-03  7.076E-05
   5.40000E+01  9.00000E+01  4.89314E-03  1.287E-04  7.89414E-02  5.175E-04  1.50337E-03  7.131E-05
   5.40000E+01  1.10000E+02  4.84241E-03  1.280E-04  7.88179E-02  5.169E-04  1.52197E-03  7.175E-05
   5.40000E+01  1.30000E+02  4.83818E-03  1.279E-04  7.88357E-02  5.170E-04  1.50168E-03  7.127E-05
   5.40000E+01  1.50000E+02  4.72657E-03  1.265E-04  7.86235E-02  5.165E-04  1.48562E-03  7.088E-05
   5.40000E+01  1.70000E+02  4.91006E-03  1.289E-04  7.84112E-02  5.157E-04  1.53381E-03  7.202E-05
   5.40000E+01  1.90000E+02  4.83988E-03  1.280E-04  7.88408E-02  5.171E-04  1.48223E-03  7.080E-05
   5.40000E+01  2.10000E+02  4.78322E-03  1.272E-04  7.86725E-02  5.166E-04  1.49914E-03  7.121E-05
   5.40000E+01  2.30000E+02  4.83988E-03  1.279E-04  7.88281E-02  5.170E-04  1.55241E-03  7.246E-05
   5.40000E+01  2.50000E+02  4.78492E-03  1.273E-04  7.94039E-02  5.189E-04  1.53127E-03  7.196E-05
   5.40000E+01  2.70000E+02  4.74687E-03  1.267E-04  7.90192E-02  5.177E-04  1.47040E-03  7.052E-05
   5.40000E+01  2.90000E+02  4.76970E-03  1.271E-04  7.91443E-02  5.182E-04  1.47124E-03  7.054E-05
   5.40000E+01  3.10000E+02  4.84495E-03  1.280E-04  7.93269E-02  5.188E-04  1.40022E-03  6.882E-05
   5.40000E+01  3.30000E+02  4.81874E-03  1.277E-04  7.93083E-02  5.186E-04  1.49576E-03  7.112E-05
   5.40000E+01  3.50000E+02  4.81282E-03  1.276E-04  7.87706E-02  5.170E-04  1.47885E-03  7.072E-05

   5.80000E+01  1.00000E+01  3.56690E-03  1.073E-04  6.78630E-02  4.685E-04  1.06394E-03  5.859E-05
   5.80000E+01  3.00000E+01  3.77662E-03  1.104E-04  6.75589E-02  4.674E-04  1.13815E-03  6.060E-05
   5.80000E+01  5.00000E+01  3.75645E-03  1.101E-04  6.81026E-02  4.693E-04  1.11314E-03  5.993E-05
   5.80000E+01  7.00000E+01  3.63869E-03  1.083E-04  6.78009E-02  4.685E-04  1.10911E-03  5.982E-05
   5.80000E+01  9.00000E+01  3.82098E-03  1.111E-04  6.77605E-02  4.683E-04  1.07846E-03  5.899E-05
   5.80000E+01  1.10000E+02  3.74919E-03  1.100E-04  6.75000E-02  4.672E-04  1.13976E-03  6.064E-05
   5.80000E+01  1.30000E+02  3.66692E-03  1.088E-04  6.77307E-02  4.681E-04  1.14621E-03  6.081E-05
   5.80000E+01  1.50000E+02  3.79275E-03  1.106E-04  6.75863E-02  4.676E-04  1.10104E-03  5.960E-05
   5.80000E+01  1.70000E+02  3.64191E-03  1.084E-04  6.75169E-02  4.673E-04  1.09056E-03  5.932E-05
   5.80000E+01  1.90000E+02  3.69515E-03  1.092E-04  6.72992E-02  4.666E-04  1.08249E-03  5.910E-05
   5.80000E+01  2.10000E+02  3.83792E-03  1.113E-04  6.78049E-02  4.684E-04  1.05345E-03  5.830E-05
   5.80000E+01  2.30000E+02  3.67418E-03  1.089E-04  6.76855E-02  4.680E-04  1.14299E-03  6.073E-05
   5.80000E+01  2.50000E+02  3.75000E-03  1.100E-04  6.79082E-02  4.688E-04  1.09620E-03  5.947E-05
   5.80000E+01  2.70000E+02  3.78065E-03  1.105E-04  6.72540E-02  4.663E-04  1.09217E-03  5.936E-05
   5.80000E+01  2.90000E+02  3.72338E-03  1.096E-04  6.77000E-02  4.680E-04  1.08249E-03  5.910E-05
   5.80000E+01  3.10000E+02  3.70241E-03  1.093E-04  6.74661E-02  4.671E-04  1.10427E-03  5.969E-05
   5.80000E+01  3.30000E+02  3.72419E-03  1.096E-04  6.75266E-02  4.674E-04  1.10588E-03  5.973E-05
   5.80000E+01  3.50000E+02  3.80485E-03  1.108E-04  6.77275E-02  4.680E-04  1.08814E-03  5.925E-05

   6.20000E+01  1.00000E+01  2.70927E-03  9.168E-05  5.66515E-02  4.195E-04  8.33623E-04  5.083E-05
   6.20000E+01  3.00000E+01  2.83013E-03  9.365E-05  5.70559E-02  4.211E-04  8.06507E-04  4.999E-05
   6.20000E+01  5.00000E+01  2.80069E-03  9.321E-05  5.68622E-02  4.202E-04  7.60797E-04  4.856E-05
   6.20000E+01  7.00000E+01  2.80999E-03  9.331E-05  5.71039E-02  4.213E-04  8.34398E-04  5.085E-05
   6.20000E+01  9.00000E+01  2.82471E-03  9.356E-05  5.73247E-02  4.220E-04  8.12705E-04  5.018E-05
   6.20000E+01  1.10000E+02  2.78675E-03  9.293E-05  5.71915E-02  4.214E-04  8.28974E-04  5.068E-05
   6.20000E+01  1.30000E+02  2.79914E-03  9.313E-05  5.71434E-02  4.213E-04  7.84814E-04  4.932E-05
   6.20000E+01  1.50000E+02  2.81309E-03  9.339E-05  5.71605E-02  4.214E-04  7.66220E-04  4.873E-05
   6.20000E+01  1.70000E+02  2.84175E-03  9.387E-05  5.72155E-02  4.217E-04  8.07282E-04  5.002E-05
   6.20000E+01  1.90000E+02  2.83013E-03  9.365E-05  5.68669E-02  4.203E-04  8.76234E-04  5.211E-05
   6.20000E+01  2.10000E+02  2.87584E-03  9.443E-05  5.70102E-02  4.208E-04  7.87913E-04  4.941E-05
   6.20000E+01  2.30000E+02  2.85570E-03  9.410E-05  5.71768E-02  4.214E-04  8.15804E-04  5.028E-05
   6.20000E+01  2.50000E+02  2.78442E-03  9.289E-05  5.74014E-02  4.223E-04  8.23551E-04  5.052E-05
   6.20000E+01  2.70000E+02  2.77280E-03  9.269E-05  5.70412E-02  4.209E-04  8.59189E-04  5.160E-05
   6.20000E+01  2.90000E+02  2.80999E-03  9.334E-05  5.72147E-02  4.216E-04  7.89462E-04  4.946E-05
   6.20000E+01  3.10000E+02  2.81774E-03  9.344E-05  5.72108E-02  4.215E-04  7.97985E-04  4.973E-05
   6.20000E+01  3.30000E+02  2.78752E-03  9.294E-05  5.69900E-02  4.207E-04  8.49118E-04  5.130E-05
   6.20000E+01  3.50000E+02  2.71857E-03  9.181E-05  5.73278E-02  4.221E-04  7.98759E-04  4.975E-05

   6.60000E+01  1.00000E+01  2.07341E-03  7.886E-05  4.71111E-02  3.760E-04  5.95291E-04  4.223E-05
   6.60000E+01  3.00000E+01  2.14829E-03  8.024E-05  4.75080E-02  3.776E-04  5.70581E-04  4.134E-05
   6.60000E+01  5.00000E+01  2.06892E-03  7.875E-05  4.68071E-02  3.747E-04  5.82561E-04  4.177E-05
   6.60000E+01  7.00000E+01  2.11684E-03  7.965E-05  4.70167E-02  3.756E-04  5.63842E-04  4.109E-05
   6.60000E+01  9.00000E+01  2.11310E-03  7.955E-05  4.67479E-02  3.746E-04  5.46619E-04  4.046E-05
   6.60000E+01  1.10000E+02  2.09138E-03  7.914E-05  4.69336E-02  3.754E-04  5.66837E-04  4.120E-05
   6.60000E+01  1.30000E+02  2.07491E-03  7.889E-05  4.72406E-02  3.766E-04  5.81813E-04  4.174E-05
   6.60000E+01  1.50000E+02  2.05469E-03  7.845E-05  4.71747E-02  3.763E-04  5.99035E-04  4.236E-05
   6.60000E+01  1.70000E+02  2.04795E-03  7.835E-05  4.70070E-02  3.756E-04  5.97537E-04  4.230E-05
   6.60000E+01  1.90000E+02  2.00227E-03  7.744E-05  4.69127E-02  3.753E-04  5.94542E-04  4.220E-05
   6.60000E+01  2.10000E+02  2.04945E-03  7.835E-05  4.67172E-02  3.745E-04  5.62344E-04  4.104E-05
   6.60000E+01  2.30000E+02  2.08090E-03  7.897E-05  4.67112E-02  3.744E-04  5.73576E-04  4.145E-05
   6.60000E+01  2.50000E+02  2.09512E-03  7.921E-05  4.68101E-02  3.748E-04  5.77320E-04  4.158E-05
   6.60000E+01  2.70000E+02  2.09662E-03  7.924E-05  4.70205E-02  3.758E-04  5.66088E-04  4.118E-05
   6.60000E+01  2.90000E+02  2.13406E-03  7.995E-05  4.72257E-02  3.765E-04  5.82561E-04  4.177E-05
   6.60000E+01  3.10000E+02  2.03223E-03  7.802E-05  4.69419E-02  3.754E-04  5.69832E-04  4.131E-05
   6.60000E+01  3.30000E+02  2.09213E-03  7.916E-05  4.68962E-02  3.753E-04  6.28987E-04  4.340E-05
   6.60000E+01  3.50000E+02  2.07416E-03  7.885E-05  4.68325E-02  3.749E-04  6.11015E-04  4.278E-05

   7.00000E+01  1.00000E+01  1.47994E-03  6.564E-05  3.72940E-02  3.298E-04  3.99649E-04  3.411E-05
   7.00000E+01  3.00000E+01  1.50906E-03  6.629E-05  3.75852E-02  3.312E-04  4.06201E-04  3.439E-05
   7.00000E+01  5.00000E+01  1.49741E-03  6.603E-05  3.76951E-02  3.316E-04  4.13480E-04  3.470E-05
   7.00000E+01  7.00000E+01  1.46392E-03  6.529E-05  3.75037E-02  3.307E-04  4.02561E-04  3.424E-05
   7.00000E+01  9.00000E+01  1.46538E-03  6.539E-05  3.73370E-02  3.300E-04  3.85818E-04  3.352E-05
   7.00000E+01  1.10000E+02  1.46975E-03  6.542E-05  3.77075E-02  3.317E-04  3.96009E-04  3.396E-05
   7.00000E+01  1.30000E+02  1.47557E-03  6.555E-05  3.76602E-02  3.314E-04  4.21488E-04  3.503E-05
   7.00000E+01  1.50000E+02  1.53526E-03  6.686E-05  3.73639E-02  3.300E-04  4.24400E-04  3.515E-05
   7.00000E+01  1.70000E+02  1.45082E-03  6.500E-05  3.76020E-02  3.312E-04  4.09112E-04  3.451E-05
   7.00000E+01  1.90000E+02  1.41297E-03  6.414E-05  3.75153E-02  3.308E-04  3.68347E-04  3.275E-05
   7.00000E+01  2.10000E+02  1.48139E-03  6.574E-05  3.74345E-02  3.305E-04  4.10568E-04  3.458E-05
   7.00000E+01  2.30000E+02  1.52944E-03  6.673E-05  3.73275E-02  3.299E-04  3.84362E-04  3.345E-05
   7.00000E+01  2.50000E+02  1.46756E-03  6.537E-05  3.72766E-02  3.298E-04  4.13480E-04  3.470E-05
   7.00000E+01  2.70000E+02  1.55856E-03  6.737E-05  3.72562E-02  3.296E-04  4.15664E-04  3.479E-05
   7.00000E+01  2.90000E+02  1.49450E-03  6.597E-05  3.74039E-02  3.303E-04  4.05473E-04  3.436E-05
   7.00000E+01  3.10000E+02  1.52216E-03  6.657E-05  3.75015E-02  3.306E-04  3.99649E-04  3.411E-05
   7.00000E+01  3.30000E+02  1.53381E-03  6.683E-05  3.76078E-02  3.313E-04  4.14208E-04  3.473E-05
   7.00000E+01  3.50000E+02  1.48212E-03  6.573E-05  3.72948E-02  3.298E-04  3.94553E-04  3.389E-05

   7.40000E+01  1.00000E+01  9.77771E-04  5.276E-05  2.86322E-02  2.857E-04  2.66859E-04  2.756E-05
   7.40000E+01  3.00000E+01  1.01762E-03  5.382E-05  2.83027E-02  2.840E-04  2.81803E-04  2.832E-05
   7.40000E+01  5.00000E+01  1.04253E-03  5.447E-05  2.85553E-02  2.853E-04  2.61166E-04  2.727E-05
   7.40000E+01  7.00000E+01  9.87022E-04  5.304E-05  2.86806E-02  2.858E-04  2.59031E-04  2.715E-05
   7.40000E+01  9.00000E+01  1.01620E-03  5.378E-05  2.83995E-02  2.846E-04  2.64013E-04  2.741E-05
   7.40000E+01  1.10000E+02  1.02474E-03  5.401E-05  2.86429E-02  2.857E-04  3.11691E-04  2.979E-05
   7.40000E+01  1.30000E+02  9.90581E-04  5.310E-05  2.82849E-02  2.839E-04  2.85361E-04  2.850E-05
   7.40000E+01  1.50000E+02  1.06103E-03  5.496E-05  2.82849E-02  2.839E-04  2.66859E-04  2.756E-05
   7.40000E+01  1.70000E+02  9.47883E-04  5.194E-05  2.86215E-02  2.857E-04  2.76110E-04  2.803E-05
   7.40000E+01  1.90000E+02  9.96985E-04  5.327E-05  2.85269E-02  2.851E-04  2.51915E-04  2.678E-05
   7.40000E+01  2.10000E+02  9.54288E-04  5.216E-05  2.84714E-02  2.849E-04  2.80380E-04  2.825E-05
   7.40000E+01  2.30000E+02  1.05036E-03  5.468E-05  2.87318E-02  2.861E-04  2.77533E-04  2.811E-05
   7.40000E+01  2.50000E+02  9.80618E-04  5.287E-05  2.84401E-02  2.846E-04  2.86784E-04  2.857E-05
   7.40000E+01  2.70000E+02  1.00197E-03  5.344E-05  2.84721E-02  2.848E-04  2.44799E-04  2.640E-05
   7.40000E+01  2.90000E+02  1.02830E-03  5.410E-05  2.83298E-02  2.842E-04  2.68994E-04  2.767E-05
   7.40000E+01  3.10000E+02  1.01691E-03  5.380E-05  2.86422E-02  2.858E-04  2.74687E-04  2.796E-05
   7.40000E+01  3.30000E+02  1.05249E-03  5.473E-05  2.87026E-02  2.861E-04  2.56185E-04  2.700E-05
   7.40000E+01  3.50000E+02  1.01264E-03  5.369E-05  2.84280E-02  2.847E-04  2.67571E-04  2.760E-05

   7.80000E+01  1.00000E+01  6.43392E-04  4.242E-05  2.03053E-02  2.384E-04  1.61547E-04  2.126E-05
   7.80000E+01  3.00000E+01  6.08425E-04  4.125E-05  2.02242E-02  2.380E-04  1.60149E-04  2.117E-05
   7.80000E+01  5.00000E+01  6.23111E-04  4.175E-05  2.02480E-02  2.380E-04  1.60149E-04  2.117E-05
   7.80000E+01  7.00000E+01  6.42693E-04  4.240E-05  2.01871E-02  2.378E-04  1.57351E-04  2.098E-05
   7.80000E+01  9.00000E+01  6.48987E-04  4.261E-05  2.01591E-02  2.376E-04  1.62946E-04  2.135E-05
   7.80000E+01  1.10000E+02  6.31503E-04  4.203E-05  2.01109E-02  2.373E-04  1.72037E-04  2.194E-05
   7.80000E+01  1.30000E+02  6.72065E-04  4.336E-05  2.01829E-02  2.377E-04  1.59449E-04  2.112E-05
   7.80000E+01  1.50000E+02  6.44791E-04  4.247E-05  2.02592E-02  2.382E-04  1.76933E-04  2.225E-05
   7.80000E+01  1.70000E+02  6.75562E-04  4.347E-05  2.00333E-02  2.368E-04  1.57351E-04  2.098E-05
   7.80000E+01  1.90000E+02  6.23111E-04  4.180E-05  2.00829E-02  2.372E-04  1.72737E-04  2.198E-05
   7.80000E+01  2.10000E+02  6.41993E-04  4.238E-05  2.00424E-02  2.369E-04  1.74135E-04  2.207E-05
   7.80000E+01  2.30000E+02  6.28007E-04  4.191E-05  2.03004E-02  2.384E-04  1.73436E-04  2.203E-05
   7.80000E+01  2.50000E+02  6.55281E-04  4.281E-05  2.00997E-02  2.372E-04  1.68541E-04  2.171E-05
   7.80000E+01  2.70000E+02  6.59477E-04  4.295E-05  2.01431E-02  2.376E-04  1.56652E-04  2.093E-05
   7.80000E+01  2.90000E+02  6.21013E-04  4.168E-05  2.03564E-02  2.388E-04  1.82528E-04  2.260E-05
   7.80000E+01  3.10000E+02  6.43392E-04  4.242E-05  2.02186E-02  2.379E-04  1.69939E-04  2.180E-05
   7.80000E+01  3.30000E+02  6.57379E-04  4.288E-05  2.01410E-02  2.375E-04  1.72037E-04  2.194E-05
   7.80000E+01  3.50000E+02  6.48987E-04  4.261E-05  2.01731E-02  2.377E-04  1.54554E-04  2.079E-05

   8.20000E+01  1.00000E+01  3.56442E-04  3.138E-05  1.24009E-02  1.852E-04  9.04921E-05  1.581E-05
   8.20000E+01  3.00000E+01  3.45390E-04  3.089E-05  1.24299E-02  1.854E-04  9.67091E-05  1.635E-05
   8.20000E+01  5.00000E+01  3.73021E-04  3.210E-05  1.24727E-02  1.857E-04  8.63474E-05  1.545E-05
   8.20000E+01  7.00000E+01  3.47462E-04  3.099E-05  1.24451E-02  1.855E-04  9.60184E-05  1.629E-05
   8.20000E+01  9.00000E+01  3.51607E-04  3.117E-05  1.24941E-02  1.859E-04  9.87815E-05  1.652E-05
   8.20000E+01  1.10000E+02  3.57824E-04  3.144E-05  1.26523E-02  1.871E-04  8.42751E-05  1.526E-05
   8.20000E+01  1.30000E+02  3.63350E-04  3.169E-05  1.24188E-02  1.853E-04  9.04921E-05  1.581E-05
   8.20000E+01  1.50000E+02  3.43317E-04  3.080E-05  1.26475E-02  1.870E-04  7.94396E-05  1.482E-05
   8.20000E+01  1.70000E+02  3.53679E-04  3.126E-05  1.25280E-02  1.861E-04  9.39460E-05  1.611E-05
   8.20000E+01  1.90000E+02  3.53679E-04  3.126E-05  1.23774E-02  1.850E-04  7.46042E-05  1.436E-05
   8.20000E+01  2.10000E+02  3.39864E-04  3.064E-05  1.23028E-02  1.844E-04  8.22028E-05  1.507E-05
   8.20000E+01  2.30000E+02  3.33647E-04  3.036E-05  1.24085E-02  1.853E-04  1.00163E-04  1.664E-05
   8.20000E+01  2.50000E+02  3.31574E-04  3.027E-05  1.25121E-02  1.860E-04  7.25318E-05  1.416E-05
   8.20000E+01  2.70000E+02  3.37791E-04  3.055E-05  1.25680E-02  1.864E-04  8.42751E-05  1.526E-05
   8.20000E+01  2.90000E+02  3.12232E-04  2.937E-05  1.26364E-02  1.869E-04  8.42751E-05  1.526E-05
   8.20000E+01  3.10000E+02  3.12923E-04  2.940E-05  1.25522E-02  1.863E-04  1.03617E-04  1.692E-05
   8.20000E+01  3.30000E+02  3.33647E-04  3.036E-05  1.24796E-02  1.857E-04  8.98013E-05  1.575E-05
   8.20000E+01  3.50000E+02  3.44008E-04  3.083E-05  1.26578E-02  1.871E-04  1.03617E-04  1.692E-05

   8.60000E+01  1.00000E+01  1.20002E-04  1.814E-05  5.71828E-03  1.253E-04  3.29149E-05  9.502E-06
   8.60000E+01  3.00000E+01  1.09031E-04  1.729E-05  5.67645E-03  1.248E-04  3.08577E-05  9.200E-06
   8.60000E+01  5.00000E+01  1.33717E-04  1.915E-05  5.72171E-03  1.253E-04  3.84007E-05  1.026E-05
   8.60000E+01  7.00000E+01  1.26860E-04  1.865E-05  5.72102E-03  1.253E-04  3.22292E-05  9.402E-06
   8.60000E+01  9.00000E+01  1.21374E-04  1.825E-05  5.64079E-03  1.244E-04  2.94863E-05  8.993E-06
   8.60000E+01  1.10000E+02  1.23431E-04  1.840E-05  5.74777E-03  1.256E-04  3.01720E-05  9.097E-06
   8.60000E+01  1.30000E+02  1.31660E-04  1.900E-05  5.73199E-03  1.254E-04  2.60576E-05  8.454E-06
   8.60000E+01  1.50000E+02  1.33031E-04  1.910E-05  5.70662E-03  1.251E-04  2.40005E-05  8.114E-06
   8.60000E+01  1.70000E+02  1.20002E-04  1.814E-05  5.76971E-03  1.258E-04  2.94863E-05  8.993E-06
   8.60000E+01  1.90000E+02  1.17945E-04  1.799E-05  5.84308E-03  1.266E-04  3.49721E-05  9.794E-06
   8.60000E+01  2.10000E+02  1.24117E-04  1.845E-05  5.71691E-03  1.253E-04  3.01720E-05  9.097E-06
   8.60000E+01  2.30000E+02  1.20688E-04  1.819E-05  5.69222E-03  1.250E-04  3.08577E-05  9.200E-06
   8.60000E+01  2.50000E+02  1.46060E-04  2.002E-05  5.76422E-03  1.258E-04  2.81148E-05  8.782E-06
   8.60000E+01  2.70000E+02  1.43317E-04  1.983E-05  5.64079E-03  1.244E-04  3.56578E-05  9.890E-06
   8.60000E+01  2.90000E+02  1.15202E-04  1.778E-05  5.81634E-03  1.263E-04  3.97722E-05  1.044E-05
   8.60000E+01  3.10000E+02  1.28231E-04  1.875E-05  5.71897E-03  1.253E-04  3.42864E-05  9.698E-06
   8.60000E+01  3.30000E+02  1.30974E-04  1.895E-05  5.72788E-03  1.254E-04  3.22292E-05  9.402E-06
   8.60000E+01  3.50000E+02  1.13145E-04  1.762E-05  5.72171E-03  1.253E-04  3.01720E-05  9.097E-06

   9.00000E+01  1.00000E+01  1.23130E-05  5.804E-06  8.53019E-04  4.831E-05  1.36811E-06  1.935E-06
   9.00000E+01  3.00000E+01  1.23130E-05  5.804E-06  8.86538E-04  4.925E-05  4.10434E-06  3.351E-06
   9.00000E+01  5.00000E+01  1.23130E-05  5.804E-06  8.96799E-04  4.954E-05  2.05217E-06  2.370E-06
   9.00000E+01  7.00000E+01  1.29971E-05  5.963E-06  9.59048E-04  5.123E-05  2.73623E-06  2.736E-06
   9.00000E+01  9.00000E+01  8.20868E-06  4.739E-06  8.93378E-04  4.944E-05  2.05217E-06  2.370E-06
   9.00000E+01  1.10000E+02  1.50493E-05  6.417E-06  8.99535E-04  4.961E-05  2.05217E-06  2.370E-06
   9.00000E+01  1.30000E+02  1.02609E-05  5.299E-06  8.74225E-04  4.891E-05  1.36811E-06  1.935E-06
   9.00000E+01  1.50000E+02  8.89274E-06  4.933E-06  8.96115E-04  4.952E-05  4.78840E-06  3.620E-06
   9.00000E+01  1.70000E+02  9.57680E-06  5.119E-06  8.68752E-04  4.876E-05  2.05217E-06  2.370E-06
   9.00000E+01  1.90000E+02  1.50493E-05  6.417E-06  9.00219E-04  4.967E-05  2.05217E-06  2.370E-06
   9.00000E+01  2.10000E+02  1.02609E-05  5.299E-06  9.10480E-04  4.991E-05  2.05217E-06  2.370E-06
   9.00000E+01  2.30000E+02  1.16290E-05  5.641E-06  9.07059E-04  4.982E-05  2.05217E-06  2.370E-06
   9.00000E+01  2.50000E+02  1.16290E-05  5.641E-06  8.70804E-04  4.881E-05  2.05217E-06  2.370E-06
   9.00000E+01  2.70000E+02  8.89274E-06  4.933E-06  9.01587E-04  4.967E-05  1.36811E-06  1.935E-06
   9.00000E+01  2.90000E+02  8.89274E-06  4.933E-06  8.74909E-04  4.893E-05  4.10434E-06  3.351E-06
   9.00000E+01  3.10000E+02  1.16290E-05  5.641E-06  8.89958E-04  4.935E-05  2.05217E-06  2.370E-06
   9.00000E+01  3.30000E+02  6.84057E-06  4.326E-06  8.84486E-04  4.919E-05  2.05217E-06  2.370E-06
   9.00000E+01  3.50000E+02  8.20868E-06  4.739E-06  8.89274E-04  4.933E-05  4.78840E-06  3.620E-06

   9.40000E+01  1.00000E+01  1.37145E-06  1.940E-06  2.23547E-03  7.830E-05  6.85727E-07  1.371E-06
   9.40000E+01  3.00000E+01  1.37145E-06  1.940E-06  2.29581E-03  7.935E-05  0.00000E+00  0.000E+00
   9.40000E+01  5.00000E+01  2.05718E-06  2.375E-06  2.24027E-03  7.839E-05  0.00000E+00  0.000E+00
